case_type,customer_name,customer_email,customer_contact,attempt_count,contact_count,days_overdue,hours_since_notification,salary_proximity_days,mandate_revoked,promised_to_pay,failure_code,amount,txn_id,recovered
mandate_failure,Meera Mehta,meera.mehta147@example.com,+917308100407,1,0,0,94.0,-11,False,False,insufficient_funds,99.0,HIST-0195,False
mandate_failure,Aarav Verma,aarav.verma208@example.com,+910688274004,2,0,0,95.0,0,False,False,risk_block,299.0,HIST-0196,False
mandate_failure,Isha Das,isha.das504@example.com,+916714123773,2,0,0,37.0,-8,False,False,do_not_honor,2999.0,HIST-0197,False
mandate_failure,Priya Sharma,priya.sharma403@example.com,+913516641463,1,0,0,45.0,-5,False,False,insufficient_funds,199.0,HIST-0198,False
mandate_failure,Arjun Kapoor,arjun.kapoor361@example.com,+910705210833,1,0,0,32.0,2,False,False,insufficient_funds,499.0,HIST-0199,True
mandate_failure,Riya Rao,riya.rao344@example.com,+911278825163,1,0,0,61.0,-5,False,False,risk_block,999.0,HIST-0200,False
mandate_failure,Priya Singh,priya.singh533@example.com,+917145300852,0,0,0,41.0,8,False,False,insufficient_funds,2999.0,HIST-0201,True
mandate_failure,Vikram Sharma,vikram.sharma352@example.com,+912218333833,1,0,0,40.0,-15,False,False,insufficient_funds,299.0,HIST-0202,False
mandate_failure,Ananya Joshi,ananya.joshi989@example.com,+913804748206,2,0,0,88.0,-1,False,False,bank_timeout,1499.0,HIST-0203,False
mandate_failure,Ishaan Rao,ishaan.rao713@example.com,+917620840884,0,0,0,33.0,5,False,False,insufficient_funds,1499.0,HIST-0204,False
mandate_failure,Aarav Rao,aarav.rao798@example.com,+917547306283,1,0,0,43.0,-1,False,False,insufficient_funds,999.0,HIST-0205,False
mandate_failure,Sneha Reddy,sneha.reddy49@example.com,+917127883626,1,0,0,50.0,-8,False,False,insufficient_funds,499.0,HIST-0206,False
mandate_failure,Aditya Rao,aditya.rao352@example.com,+915543478268,2,0,0,84.0,2,False,False,bank_timeout,499.0,HIST-0207,True
mandate_failure,Rahul Mehta,rahul.mehta558@example.com,+911272522188,1,0,0,42.0,7,False,False,do_not_honor,99.0,HIST-0208,False
mandate_failure,Vivaan Iyer,vivaan.iyer815@example.com,+910044220531,2,0,0,37.0,-7,False,False,risk_block,199.0,HIST-0209,False
mandate_failure,Ishaan Joshi,ishaan.joshi333@example.com,+916434160686,0,0,0,79.0,-1,False,False,risk_block,499.0,HIST-0210,True
mandate_failure,Rahul Das,rahul.das114@example.com,+915858322364,0,0,0,88.0,2,False,False,insufficient_funds,299.0,HIST-0211,True
mandate_failure,Sara Kapoor,sara.kapoor612@example.com,+910501503554,2,0,0,52.0,8,False,False,risk_block,99.0,HIST-0212,False
mandate_failure,Sneha Singh,sneha.singh320@example.com,+918374427043,1,0,0,38.0,-10,False,False,insufficient_funds,999.0,HIST-0213,False
mandate_failure,Rohan Joshi,rohan.joshi330@example.com,+913236486032,0,0,0,32.0,1,False,False,risk_block,999.0,HIST-0214,False
mandate_failure,Rahul Nair,rahul.nair59@example.com,+916386487400,0,0,0,78.0,6,False,False,do_not_honor,99.0,HIST-0215,False
mandate_failure,Vivaan Rao,vivaan.rao833@example.com,+917558546574,0,0,0,75.0,2,False,False,insufficient_funds,2999.0,HIST-0216,True
mandate_failure,Ananya Rao,ananya.rao648@example.com,+914301836621,2,0,0,79.0,7,False,False,insufficient_funds,499.0,HIST-0217,False
mandate_failure,Diya Nair,diya.nair194@example.com,+918165512526,1,0,0,88.0,-14,False,False,bank_timeout,99.0,HIST-0218,False
mandate_failure,Aarav Pillai,aarav.pillai947@example.com,+912614247302,1,0,0,67.0,-6,False,False,do_not_honor,499.0,HIST-0219,False
mandate_failure,Karan Pillai,karan.pillai825@example.com,+910330163122,2,0,0,68.0,0,True,False,bank_timeout,199.0,HIST-0220,False
mandate_failure,Rahul Pillai,rahul.pillai67@example.com,+910360223821,1,0,0,59.0,-2,False,False,insufficient_funds,99.0,HIST-0221,True
mandate_failure,Priya Reddy,priya.reddy312@example.com,+917216306177,1,0,0,47.0,-13,False,False,do_not_honor,299.0,HIST-0222,False
mandate_failure,Priya Mehta,priya.mehta727@example.com,+918206008767,0,0,0,28.0,12,False,False,insufficient_funds,299.0,HIST-0223,False
mandate_failure,Arjun Gupta,arjun.gupta470@example.com,+914632774048,1,0,0,92.0,10,False,False,insufficient_funds,2999.0,HIST-0224,True
mandate_failure,Vivaan Verma,vivaan.verma885@example.com,+911586627303,1,0,0,47.0,-2,False,False,do_not_honor,199.0,HIST-0225,False
mandate_failure,Pooja Gupta,pooja.gupta864@example.com,+913017715514,0,0,0,55.0,-8,True,False,bank_timeout,999.0,HIST-0226,False
mandate_failure,Priya Verma,priya.verma48@example.com,+912618203600,2,0,0,49.0,11,True,False,do_not_honor,299.0,HIST-0227,False
mandate_failure,Rohan Joshi,rohan.joshi197@example.com,+918823141345,2,0,0,57.0,8,False,False,bank_timeout,999.0,HIST-0228,False
mandate_failure,Sneha Iyer,sneha.iyer247@example.com,+914562724846,1,0,0,62.0,-9,False,False,risk_block,499.0,HIST-0229,False
mandate_failure,Rohan Verma,rohan.verma389@example.com,+912841078610,2,0,0,35.0,-12,False,False,bank_timeout,199.0,HIST-0230,True
mandate_failure,Rahul Verma,rahul.verma69@example.com,+910675260786,0,0,0,74.0,13,False,False,do_not_honor,499.0,HIST-0231,False
mandate_failure,Vivaan Joshi,vivaan.joshi191@example.com,+915336638410,1,0,0,84.0,-1,True,False,do_not_honor,199.0,HIST-0232,False
mandate_failure,Neha Khan,neha.khan404@example.com,+917565355615,1,0,0,62.0,14,False,False,bank_timeout,1499.0,HIST-0233,True
mandate_failure,Pooja Verma,pooja.verma105@example.com,+912748746203,0,0,0,88.0,7,False,False,insufficient_funds,999.0,HIST-0234,False
mandate_failure,Vikram Pillai,vikram.pillai591@example.com,+912364770634,0,0,0,34.0,9,False,False,insufficient_funds,299.0,HIST-0235,False
mandate_failure,Priya Reddy,priya.reddy917@example.com,+918348280230,2,0,0,81.0,8,False,False,insufficient_funds,1499.0,HIST-0236,False
mandate_failure,Vikram Das,vikram.das608@example.com,+918813108887,1,0,0,39.0,4,False,False,do_not_honor,2999.0,HIST-0237,False
mandate_failure,Riya Khan,riya.khan198@example.com,+910566847627,1,0,0,28.0,14,False,False,risk_block,99.0,HIST-0238,False
mandate_failure,Aditya Das,aditya.das462@example.com,+916371206227,0,0,0,63.0,13,False,False,insufficient_funds,99.0,HIST-0239,True
mandate_failure,Kabir Iyer,kabir.iyer398@example.com,+915736528318,2,0,0,42.0,10,False,False,risk_block,2999.0,HIST-0240,False
mandate_failure,Karan Joshi,karan.joshi638@example.com,+914640088517,0,0,0,60.0,10,False,False,insufficient_funds,299.0,HIST-0241,False
mandate_failure,Aarav Khan,aarav.khan519@example.com,+913721473083,2,0,0,63.0,-6,False,False,insufficient_funds,199.0,HIST-0242,False
mandate_failure,Aditya Verma,aditya.verma643@example.com,+916822468022,0,0,0,68.0,10,False,False,do_not_honor,2999.0,HIST-0243,True
mandate_failure,Ishaan Rao,ishaan.rao248@example.com,+914652340604,1,0,0,71.0,-15,False,False,risk_block,999.0,HIST-0244,False
mandate_failure,Neha Khan,neha.khan826@example.com,+913415267781,0,0,0,84.0,-7,False,False,risk_block,299.0,HIST-0245,False
mandate_failure,Arjun Iyer,arjun.iyer353@example.com,+910547311140,1,0,0,80.0,12,False,False,bank_timeout,299.0,HIST-0246,True
mandate_failure,Riya Singh,riya.singh295@example.com,+916840338858,2,0,0,56.0,1,False,False,insufficient_funds,1499.0,HIST-0247,True
mandate_failure,Sara Sharma,sara.sharma102@example.com,+911457275032,1,0,0,46.0,0,False,False,bank_timeout,2999.0,HIST-0248,False
mandate_failure,Pooja Verma,pooja.verma494@example.com,+912137578837,0,0,0,91.0,3,False,False,risk_block,299.0,HIST-0249,False
checkout_abandonment,Ishaan Reddy,ishaan.reddy713@example.com,+915330262805,0,2,0,48.0,0,False,False,cart_abandoned,4022.0,HIST-0250,False
checkout_abandonment,Sneha Mehta,sneha.mehta629@example.com,+916413245127,0,0,0,48.0,0,False,False,cart_abandoned,3084.0,HIST-0251,False
checkout_abandonment,Arjun Rao,arjun.rao825@example.com,+916852722773,0,2,0,48.0,0,False,False,cart_abandoned,5862.0,HIST-0252,False
checkout_abandonment,Pooja Sharma,pooja.sharma664@example.com,+911708132736,0,1,0,48.0,0,False,False,cart_abandoned,631.0,HIST-0253,False
checkout_abandonment,Rahul Das,rahul.das209@example.com,+913354062276,0,2,0,48.0,0,False,False,cart_abandoned,3232.0,HIST-0254,True
checkout_abandonment,Kabir Mehta,kabir.mehta246@example.com,+911457385065,0,1,0,48.0,0,False,False,cart_abandoned,3175.0,HIST-0255,True
checkout_abandonment,Rohan Joshi,rohan.joshi566@example.com,+914234425241,0,2,0,48.0,0,False,False,cart_abandoned,3829.0,HIST-0256,False
checkout_abandonment,Vikram Kapoor,vikram.kapoor745@example.com,+910357572105,0,0,0,48.0,0,False,False,cart_abandoned,5354.0,HIST-0257,False
checkout_abandonment,Pooja Rao,pooja.rao360@example.com,+912661244183,0,0,0,48.0,0,False,False,cart_abandoned,3112.0,HIST-0258,False
checkout_abandonment,Sneha Gupta,sneha.gupta985@example.com,+914711774083,0,2,0,48.0,0,False,False,cart_abandoned,7494.0,HIST-0259,True
checkout_abandonment,Sneha Kapoor,sneha.kapoor672@example.com,+914036756044,0,0,0,48.0,0,False,False,cart_abandoned,7150.0,HIST-0260,False
checkout_abandonment,Ananya Nair,ananya.nair171@example.com,+915578022271,0,2,0,48.0,0,False,False,cart_abandoned,334.0,HIST-0261,False
checkout_abandonment,Isha Gupta,isha.gupta333@example.com,+914483035448,0,0,0,48.0,0,False,False,cart_abandoned,6478.0,HIST-0262,False
checkout_abandonment,Kabir Kapoor,kabir.kapoor410@example.com,+913126772113,0,2,0,48.0,0,False,False,cart_abandoned,4190.0,HIST-0263,False
checkout_abandonment,Sneha Sharma,sneha.sharma707@example.com,+912140342547,0,0,0,48.0,0,False,False,cart_abandoned,1534.0,HIST-0264,True
checkout_abandonment,Aditya Gupta,aditya.gupta706@example.com,+910580274116,0,1,0,48.0,0,False,False,cart_abandoned,6901.0,HIST-0265,False
checkout_abandonment,Sara Rao,sara.rao177@example.com,+911616480820,0,1,0,48.0,0,False,False,cart_abandoned,5819.0,HIST-0266,False
checkout_abandonment,Vikram Verma,vikram.verma81@example.com,+915737874646,0,1,0,48.0,0,False,False,cart_abandoned,4579.0,HIST-0267,False
checkout_abandonment,Meera Kapoor,meera.kapoor750@example.com,+918505200584,0,0,0,48.0,0,False,False,cart_abandoned,3617.0,HIST-0268,False
checkout_abandonment,Riya Sharma,riya.sharma840@example.com,+917821271710,0,2,0,48.0,0,False,False,cart_abandoned,1832.0,HIST-0269,False
checkout_abandonment,Karan Nair,karan.nair655@example.com,+915440241417,0,0,0,48.0,0,False,False,cart_abandoned,916.0,HIST-0270,True
checkout_abandonment,Karan Gupta,karan.gupta351@example.com,+912166266458,0,1,0,48.0,0,False,False,cart_abandoned,3685.0,HIST-0271,True
checkout_abandonment,Aditya Singh,aditya.singh709@example.com,+910462877054,0,2,0,48.0,0,False,False,cart_abandoned,5051.0,HIST-0272,False
checkout_abandonment,Kabir Mehta,kabir.mehta679@example.com,+916638045045,0,0,0,48.0,0,False,False,cart_abandoned,4900.0,HIST-0273,False
checkout_abandonment,Diya Gupta,diya.gupta639@example.com,+912567181001,0,0,0,48.0,0,False,False,cart_abandoned,6998.0,HIST-0274,False
checkout_abandonment,Riya Reddy,riya.reddy40@example.com,+913045426523,0,2,0,48.0,0,False,False,cart_abandoned,957.0,HIST-0275,True
checkout_abandonment,Pooja Nair,pooja.nair674@example.com,+916507888860,0,0,0,48.0,0,False,False,cart_abandoned,3775.0,HIST-0276,True
checkout_abandonment,Ananya Singh,ananya.singh811@example.com,+914611744417,0,2,0,48.0,0,False,False,cart_abandoned,6090.0,HIST-0277,False
checkout_abandonment,Kabir Kapoor,kabir.kapoor952@example.com,+915424350173,0,1,0,48.0,0,False,False,cart_abandoned,3520.0,HIST-0278,False
checkout_abandonment,Meera Rao,meera.rao245@example.com,+916135725006,0,1,0,48.0,0,False,False,cart_abandoned,5779.0,HIST-0279,True
checkout_abandonment,Karan Reddy,karan.reddy277@example.com,+913273246284,0,2,0,48.0,0,False,False,cart_abandoned,5320.0,HIST-0280,False
checkout_abandonment,Meera Iyer,meera.iyer747@example.com,+910483641240,0,1,0,48.0,0,False,False,cart_abandoned,3377.0,HIST-0281,True
checkout_abandonment,Vikram Verma,vikram.verma842@example.com,+913552820658,0,0,0,48.0,0,False,False,cart_abandoned,3716.0,HIST-0282,False
checkout_abandonment,Aarav Khan,aarav.khan250@example.com,+918171121324,0,0,0,48.0,0,False,False,cart_abandoned,4342.0,HIST-0283,True
checkout_abandonment,Ishaan Iyer,ishaan.iyer195@example.com,+910242244213,0,1,0,48.0,0,False,False,cart_abandoned,291.0,HIST-0284,True
checkout_abandonment,Rahul Reddy,rahul.reddy109@example.com,+916111785555,0,2,0,48.0,0,False,False,cart_abandoned,4398.0,HIST-0285,True
checkout_abandonment,Arjun Verma,arjun.verma392@example.com,+918317553133,0,0,0,48.0,0,False,False,cart_abandoned,7456.0,HIST-0286,False
checkout_abandonment,Ishaan Reddy,ishaan.reddy996@example.com,+914365285038,0,1,0,48.0,0,False,False,cart_abandoned,3207.0,HIST-0287,False
checkout_abandonment,Karan Kapoor,karan.kapoor871@example.com,+911441614217,0,0,0,48.0,0,False,False,cart_abandoned,2028.0,HIST-0288,False
checkout_abandonment,Sneha Das,sneha.das35@example.com,+912678407116,0,0,0,48.0,0,False,False,cart_abandoned,4870.0,HIST-0289,False
checkout_abandonment,Priya Joshi,priya.joshi255@example.com,+916354336455,0,2,0,48.0,0,False,False,cart_abandoned,1740.0,HIST-0290,False
checkout_abandonment,Neha Rao,neha.rao881@example.com,+918674626082,0,0,0,48.0,0,False,False,cart_abandoned,5286.0,HIST-0291,False
checkout_abandonment,Priya Pillai,priya.pillai832@example.com,+912178152631,0,1,0,48.0,0,False,False,cart_abandoned,2662.0,HIST-0292,False
checkout_abandonment,Pooja Sharma,pooja.sharma956@example.com,+915781061148,0,1,0,48.0,0,False,False,cart_abandoned,6385.0,HIST-0293,False
checkout_abandonment,Priya Nair,priya.nair688@example.com,+911402268175,0,2,0,48.0,0,False,False,cart_abandoned,7761.0,HIST-0294,False
checkout_abandonment,Ishaan Rao,ishaan.rao591@example.com,+911284327215,0,0,0,48.0,0,False,False,cart_abandoned,7940.0,HIST-0295,False
checkout_abandonment,Diya Khan,diya.khan200@example.com,+915212884371,0,2,0,48.0,0,False,False,cart_abandoned,5265.0,HIST-0296,False
checkout_abandonment,Arjun Gupta,arjun.gupta715@example.com,+915715726065,0,0,0,48.0,0,False,False,cart_abandoned,1621.0,HIST-0297,True
checkout_abandonment,Arjun Gupta,arjun.gupta497@example.com,+910848115578,0,0,0,48.0,0,False,False,cart_abandoned,6592.0,HIST-0298,False
checkout_abandonment,Rohan Das,rohan.das548@example.com,+917504751178,0,0,0,48.0,0,False,False,cart_abandoned,6047.0,HIST-0299,True
checkout_abandonment,Karan Singh,karan.singh639@example.com,+915422600365,0,1,0,48.0,0,False,False,cart_abandoned,4760.0,HIST-0300,True
checkout_abandonment,Ishaan Nair,ishaan.nair80@example.com,+916622284646,0,0,0,48.0,0,False,False,cart_abandoned,4273.0,HIST-0301,False
checkout_abandonment,Sneha Kapoor,sneha.kapoor768@example.com,+918205232333,0,1,0,48.0,0,False,False,cart_abandoned,5964.0,HIST-0302,False
checkout_abandonment,Sara Verma,sara.verma570@example.com,+911231327705,0,1,0,48.0,0,False,False,cart_abandoned,5160.0,HIST-0303,False
checkout_abandonment,Sara Singh,sara.singh378@example.com,+910323218166,0,2,0,48.0,0,False,False,cart_abandoned,4980.0,HIST-0304,True
checkout_abandonment,Aarav Nair,aarav.nair184@example.com,+915583286644,0,2,0,48.0,0,False,False,cart_abandoned,3173.0,HIST-0305,False
checkout_abandonment,Ananya Pillai,ananya.pillai176@example.com,+914256872174,0,2,0,48.0,0,False,False,cart_abandoned,870.0,HIST-0306,False
checkout_abandonment,Karan Sharma,karan.sharma782@example.com,+915574451171,0,0,0,48.0,0,False,False,cart_abandoned,4084.0,HIST-0307,False
checkout_abandonment,Ananya Joshi,ananya.joshi801@example.com,+913121723048,0,1,0,48.0,0,False,False,cart_abandoned,3336.0,HIST-0308,False
checkout_abandonment,Priya Iyer,priya.iyer731@example.com,+910420480746,0,2,0,48.0,0,False,False,cart_abandoned,862.0,HIST-0309,True
checkout_abandonment,Aarav Das,aarav.das657@example.com,+913050562212,0,0,0,48.0,0,False,False,cart_abandoned,999.0,HIST-0310,False
checkout_abandonment,Riya Nair,riya.nair780@example.com,+917642814464,0,2,0,48.0,0,False,False,cart_abandoned,6416.0,HIST-0311,False
checkout_abandonment,Kabir Das,kabir.das170@example.com,+918173814802,0,0,0,48.0,0,False,False,cart_abandoned,760.0,HIST-0312,False
checkout_abandonment,Kabir Joshi,kabir.joshi258@example.com,+911188110866,0,1,0,48.0,0,False,False,cart_abandoned,2395.0,HIST-0313,False
checkout_abandonment,Vivaan Kapoor,vivaan.kapoor579@example.com,+912653108226,0,1,0,48.0,0,False,False,cart_abandoned,2115.0,HIST-0314,False
checkout_abandonment,Arjun Joshi,arjun.joshi656@example.com,+910445116672,0,0,0,48.0,0,False,False,cart_abandoned,7981.0,HIST-0315,False
checkout_abandonment,Riya Iyer,riya.iyer917@example.com,+912727401612,0,0,0,48.0,0,False,False,cart_abandoned,4379.0,HIST-0316,False
checkout_abandonment,Ishaan Joshi,ishaan.joshi688@example.com,+916813284060,0,2,0,48.0,0,False,False,cart_abandoned,2265.0,HIST-0317,True
checkout_abandonment,Aditya Rao,aditya.rao571@example.com,+917500603025,0,1,0,48.0,0,False,False,cart_abandoned,1466.0,HIST-0318,True
checkout_abandonment,Isha Sharma,isha.sharma64@example.com,+912735060617,0,0,0,48.0,0,False,False,cart_abandoned,2439.0,HIST-0319,False
checkout_abandonment,Rohan Sharma,rohan.sharma165@example.com,+915237131420,0,2,0,48.0,0,False,False,cart_abandoned,654.0,HIST-0320,False
checkout_abandonment,Vivaan Rao,vivaan.rao915@example.com,+914268188106,0,1,0,48.0,0,False,False,cart_abandoned,713.0,HIST-0321,False
checkout_abandonment,Vivaan Kapoor,vivaan.kapoor232@example.com,+910014075285,0,0,0,48.0,0,False,False,cart_abandoned,5408.0,HIST-0322,False
checkout_abandonment,Arjun Mehta,arjun.mehta983@example.com,+914630176360,0,1,0,48.0,0,False,False,cart_abandoned,393.0,HIST-0323,False
checkout_abandonment,Karan Pillai,karan.pillai759@example.com,+912747100808,0,0,0,48.0,0,False,False,cart_abandoned,5843.0,HIST-0324,False
checkout_abandonment,Sneha Iyer,sneha.iyer144@example.com,+915221502446,0,1,0,48.0,0,False,False,cart_abandoned,1808.0,HIST-0325,False
checkout_abandonment,Pooja Reddy,pooja.reddy257@example.com,+914505158462,0,2,0,48.0,0,False,False,cart_abandoned,7389.0,HIST-0326,False
checkout_abandonment,Rahul Rao,rahul.rao649@example.com,+914873002010,0,0,0,48.0,0,False,False,cart_abandoned,7850.0,HIST-0327,False
checkout_abandonment,Karan Nair,karan.nair174@example.com,+916878561762,0,1,0,48.0,0,False,False,cart_abandoned,2902.0,HIST-0328,False
checkout_abandonment,Aarav Singh,aarav.singh281@example.com,+910272470626,0,0,0,48.0,0,False,False,cart_abandoned,1585.0,HIST-0329,False
checkout_abandonment,Pooja Singh,pooja.singh980@example.com,+916412534132,0,0,0,48.0,0,False,False,cart_abandoned,985.0,HIST-0330,False
checkout_abandonment,Aditya Reddy,aditya.reddy100@example.com,+914101482223,0,0,0,48.0,0,False,False,cart_abandoned,5766.0,HIST-0331,False
checkout_abandonment,Riya Das,riya.das945@example.com,+915687211752,0,0,0,48.0,0,False,False,cart_abandoned,2829.0,HIST-0332,False
checkout_abandonment,Vikram Joshi,vikram.joshi878@example.com,+912418443284,0,0,0,48.0,0,False,False,cart_abandoned,5430.0,HIST-0333,True
checkout_abandonment,Diya Singh,diya.singh88@example.com,+910722510001,0,0,0,48.0,0,False,False,cart_abandoned,5599.0,HIST-0334,False
checkout_abandonment,Vivaan Sharma,vivaan.sharma477@example.com,+917302418638,0,0,0,48.0,0,False,False,cart_abandoned,2667.0,HIST-0335,False
checkout_abandonment,Rahul Pillai,rahul.pillai313@example.com,+915156656471,0,1,0,48.0,0,False,False,cart_abandoned,3919.0,HIST-0336,True
checkout_abandonment,Aditya Verma,aditya.verma324@example.com,+918055400200,0,0,0,48.0,0,False,False,cart_abandoned,1364.0,HIST-0337,False
checkout_abandonment,Vikram Joshi,vikram.joshi31@example.com,+915130013435,0,2,0,48.0,0,False,False,cart_abandoned,5791.0,HIST-0338,False
checkout_abandonment,Neha Mehta,neha.mehta491@example.com,+912408368474,0,0,0,48.0,0,False,False,cart_abandoned,1145.0,HIST-0339,False
checkout_abandonment,Ishaan Pillai,ishaan.pillai475@example.com,+912427806308,0,0,0,48.0,0,False,False,cart_abandoned,588.0,HIST-0340,False
checkout_abandonment,Aarav Khan,aarav.khan599@example.com,+912018784475,0,0,0,48.0,0,False,False,cart_abandoned,3547.0,HIST-0341,True
checkout_abandonment,Sara Sharma,sara.sharma193@example.com,+916700072208,0,2,0,48.0,0,False,False,cart_abandoned,3528.0,HIST-0342,True
checkout_abandonment,Arjun Verma,arjun.verma800@example.com,+914517830774,0,0,0,48.0,0,False,False,cart_abandoned,4675.0,HIST-0343,True
checkout_abandonment,Vivaan Pillai,vivaan.pillai482@example.com,+912600243133,0,1,0,48.0,0,False,False,cart_abandoned,4244.0,HIST-0344,False
checkout_abandonment,Sneha Singh,sneha.singh292@example.com,+918413673110,0,1,0,48.0,0,False,False,cart_abandoned,5620.0,HIST-0345,False
checkout_abandonment,Sara Kapoor,sara.kapoor828@example.com,+917157623804,0,2,0,48.0,0,False,False,cart_abandoned,1017.0,HIST-0346,False
checkout_abandonment,Aarav Sharma,aarav.sharma329@example.com,+911423558456,0,2,0,48.0,0,False,False,cart_abandoned,1476.0,HIST-0347,False
checkout_abandonment,Sneha Nair,sneha.nair178@example.com,+913257512625,0,0,0,48.0,0,False,False,cart_abandoned,5582.0,HIST-0348,True
checkout_abandonment,Karan Reddy,karan.reddy135@example.com,+913308407701,0,1,0,48.0,0,False,False,cart_abandoned,2973.0,HIST-0349,True
checkout_abandonment,Arjun Reddy,arjun.reddy611@example.com,+910584428021,0,1,0,48.0,0,False,False,cart_abandoned,6943.0,HIST-0350,True
checkout_abandonment,Rahul Kapoor,rahul.kapoor556@example.com,+914156848843,0,0,0,48.0,0,False,False,cart_abandoned,1227.0,HIST-0351,False
checkout_abandonment,Sneha Verma,sneha.verma397@example.com,+916285026787,0,2,0,48.0,0,False,False,cart_abandoned,690.0,HIST-0352,True
checkout_abandonment,Ishaan Verma,ishaan.verma691@example.com,+914570473448,0,2,0,48.0,0,False,False,cart_abandoned,494.0,HIST-0353,False
checkout_abandonment,Vikram Singh,vikram.singh412@example.com,+914327460758,0,1,0,48.0,0,False,False,cart_abandoned,1158.0,HIST-0354,False
checkout_abandonment,Aditya Mehta,aditya.mehta55@example.com,+914252350760,0,2,0,48.0,0,False,False,cart_abandoned,611.0,HIST-0355,False
checkout_abandonment,Diya Das,diya.das499@example.com,+913250331346,0,2,0,48.0,0,False,False,cart_abandoned,782.0,HIST-0356,True
checkout_abandonment,Sneha Kapoor,sneha.kapoor923@example.com,+913765158842,0,0,0,48.0,0,False,False,cart_abandoned,6005.0,HIST-0357,False
checkout_abandonment,Priya Mehta,priya.mehta989@example.com,+912323055226,0,0,0,48.0,0,False,False,cart_abandoned,1584.0,HIST-0358,False
checkout_abandonment,Aarav Das,aarav.das364@example.com,+910713066622,0,2,0,48.0,0,False,False,cart_abandoned,7511.0,HIST-0359,False
checkout_abandonment,Aarav Kapoor,aarav.kapoor812@example.com,+915500018572,0,0,0,48.0,0,False,False,cart_abandoned,7506.0,HIST-0360,True
checkout_abandonment,Rahul Sharma,rahul.sharma21@example.com,+910724473032,0,2,0,48.0,0,False,False,cart_abandoned,5873.0,HIST-0361,False
checkout_abandonment,Vivaan Singh,vivaan.singh71@example.com,+915324278734,0,2,0,48.0,0,False,False,cart_abandoned,3632.0,HIST-0362,False
checkout_abandonment,Neha Khan,neha.khan409@example.com,+913463773818,0,1,0,48.0,0,False,False,cart_abandoned,2423.0,HIST-0363,False
checkout_abandonment,Diya Khan,diya.khan340@example.com,+916078546161,0,0,0,48.0,0,False,False,cart_abandoned,5443.0,HIST-0364,True
checkout_abandonment,Arjun Singh,arjun.singh209@example.com,+915425808745,0,0,0,48.0,0,False,False,cart_abandoned,3016.0,HIST-0365,True
checkout_abandonment,Neha Singh,neha.singh231@example.com,+916663337838,0,1,0,48.0,0,False,False,cart_abandoned,4607.0,HIST-0366,True
checkout_abandonment,Aarav Joshi,aarav.joshi644@example.com,+918605643756,0,0,0,48.0,0,False,False,cart_abandoned,3766.0,HIST-0367,True
checkout_abandonment,Aditya Pillai,aditya.pillai602@example.com,+916182848868,0,2,0,48.0,0,False,False,cart_abandoned,4914.0,HIST-0368,False
checkout_abandonment,Priya Sharma,priya.sharma543@example.com,+917644577053,0,1,0,48.0,0,False,False,cart_abandoned,6415.0,HIST-0369,False
checkout_abandonment,Isha Khan,isha.khan678@example.com,+910813784408,0,0,0,48.0,0,False,False,cart_abandoned,230.0,HIST-0370,False
checkout_abandonment,Sara Sharma,sara.sharma165@example.com,+915627526571,0,0,0,48.0,0,False,False,cart_abandoned,1923.0,HIST-0371,False
checkout_abandonment,Rohan Das,rohan.das732@example.com,+914474212543,0,2,0,48.0,0,False,False,cart_abandoned,3892.0,HIST-0372,True
checkout_abandonment,Isha Iyer,isha.iyer115@example.com,+912747542314,0,0,0,48.0,0,False,False,cart_abandoned,2314.0,HIST-0373,True
checkout_abandonment,Aarav Singh,aarav.singh938@example.com,+914484534465,0,0,0,48.0,0,False,False,cart_abandoned,4081.0,HIST-0374,False
checkout_abandonment,Rahul Das,rahul.das185@example.com,+912827770457,0,0,0,48.0,0,False,False,cart_abandoned,1873.0,HIST-0375,False
checkout_abandonment,Priya Rao,priya.rao997@example.com,+911228422531,0,1,0,48.0,0,False,False,cart_abandoned,6578.0,HIST-0376,False
checkout_abandonment,Diya Rao,diya.rao744@example.com,+911006575356,0,2,0,48.0,0,False,False,cart_abandoned,3250.0,HIST-0377,True
checkout_abandonment,Sneha Singh,sneha.singh991@example.com,+913146732470,0,0,0,48.0,0,False,False,cart_abandoned,2691.0,HIST-0378,True
checkout_abandonment,Vikram Khan,vikram.khan87@example.com,+912048576728,0,1,0,48.0,0,False,False,cart_abandoned,1985.0,HIST-0379,True
checkout_abandonment,Riya Nair,riya.nair264@example.com,+911048138604,0,0,0,48.0,0,False,False,cart_abandoned,1231.0,HIST-0380,False
checkout_abandonment,Ananya Joshi,ananya.joshi199@example.com,+912235324508,0,1,0,48.0,0,False,False,cart_abandoned,7339.0,HIST-0381,False
checkout_abandonment,Neha Kapoor,neha.kapoor440@example.com,+913317228452,0,2,0,48.0,0,False,False,cart_abandoned,2292.0,HIST-0382,False
checkout_abandonment,Sara Iyer,sara.iyer834@example.com,+913635671685,0,0,0,48.0,0,False,False,cart_abandoned,1230.0,HIST-0383,False
checkout_abandonment,Ananya Verma,ananya.verma753@example.com,+918456345205,0,0,0,48.0,0,False,False,cart_abandoned,6594.0,HIST-0384,True
checkout_abandonment,Ananya Gupta,ananya.gupta803@example.com,+914452601751,0,0,0,48.0,0,False,False,cart_abandoned,3566.0,HIST-0385,False
